eva,name,lat,lon
953322,"Zwintschöna (Dieskau) Bahnhofstr., Kabelsketal",51.447534,12.047301
8003851,Marbach-Grafeneck,48.395856,9.431171
8013474,Camburg(Saale),51.050857,11.70468
8011687,Gräfentonna,51.089734,10.733617
8079736,Jatznick Gemeindeverwaltung,53.581687,13.939065
8001050,Bodenfelde,51.637209,9.561667
8011637,Glaubitz(Riesa),51.317562,13.365435
8007060,Großenaspe,53.980974,9.969829
8002114,Friedrichssegen,50.3119546,7.65073299
8001258,Büsenbachtal,53.269595,9.858592
8004133,München Leienfelsstr.,48.154538,11.428524
8002400,Großauheim(Kr Hanau),50.1070503,8.94383669
8001214,Bruchsal Am Mantel,49.141181,8.56327
8071985,Kiel Bahnhof Hassee CITTI-PARK,54.3110094,10.0985706
8004532,Obergriesbach,48.421926,11.07976
8006206,Warendorf,51.950091,7.984464
8007104,Kirnbach-Grün,48.36193,8.105907
8010126,Gera Süd,50.871159,12.076443
8070578,Wittlingen,47.656631,7.646976
8000168,Uelzen,52.969781,10.553053
8004589,Wildeck-Obersuhl,50.950619,10.026229
8003693,Lindau-Reutin,47.552384,9.703292
8010171,Hosena,51.454706,14.016105
8003922,Maxhütte-Haidhof,49.198019,12.107818
8085006,Böblingen Südbf,48.677236,9.010509
8012000,Kaulsdorf(Saale),50.6116968,11.4333612
8007113,Biersdorf-Ort(Ww),50.748273,7.949036
8071651,Brenk,50.432442,7.168888
8000194,Kaufbeuren,47.875432,10.629496
8011860,Heringen(Helme),51.451498,10.875255
8011910,Holzdorf(b Weimar),50.9418686,11.2771949
8077577,München Ost Friedenstraße,48.127029,11.606857
8000014,Aulendorf,47.953052,9.644046
8006220,Wasserburg(Inn)Bf,48.061563,12.18523
713366,Korbach Süd,51.27099,8.876992
780978,"Bahnhof, Mertingen",48.659945,10.825085
8012376,Mölln(Meckl),53.585939,13.084507
459636,"Bahnhof, Dernau",50.529533,7.040951
8005600,Sondern,51.073085,7.842578
8001424,Dettingen Freibad,48.523174,9.351257
8011985,Kahla(Thür),50.808926,11.589104
8001052,Bad Bodenteich,52.8350995,10.6727994
954313,"Kühlinger Str., Halberstadt",51.893751,11.057267
8017028,Stiege,51.660798,10.881191
8001990,Fischbach-Camphausen,49.304744,7.031132
8071291,Frankfurt(Oder) Bahnhof,52.337231,14.547065
8010375,Wernshausen,50.72124,10.353606
8004755,Parsberg,49.164355,11.723355
8003340,Kloster Marienthal,50.738647,7.668528
8002242,Gerhausen,48.39972,9.806227
8003947,Meine,52.381353,10.535812
738918,"Zepernick Schweizer Str., Panketal",52.645317,13.526075
8005668,Staffel,50.3995116,8.04601684
8003957,Mellendorf,52.548199,9.744501
8005366,Heidelberg-Schlierbach/Ziegelhausen,49.415309,8.760564
8001949,Eystrup,52.783369,9.23139
8000318,Rheydt Hbf,51.163027,6.439564
8071104,Unterschwaningen,49.071758,10.631968
8005637,Sprendlingen(Rheinhess),49.858947,7.981795
8007847,Hausen(Taunus),50.307749,8.507244
8012469,Neupetershain,51.606324,14.161703
8001617,Dußlingen,48.452408,9.058444
8000965,Bietingen,47.744017,8.738915
8002275,Gilching-Argelsried,48.105674,11.299598
8004905,Quelle-Kupferheide,51.994101,8.476397
8005737,Stockheim(Oberfr),50.306822,11.282133
8002638,Hattert,50.676034,7.776343
8012006,Kerkwitz,51.909578,14.627567
8004037,Mittel Gründau,50.230798,9.119818
8072053,Klosterbuch Hp,51.158015,13.004165
8012131,Kurort Jonsdorf,50.853855,14.70661
8070905,Heidelberg Gaisbergstraße,49.406861,8.693477
8070467,Lausheim-Blumegg,47.792619,8.492805
815217,"Bahnhof, Hausach",48.285309,8.181173
8011981,Kablow,52.300067,13.721351
8004310,Neunkirchen a Sand,49.520405,11.32205
8081586,Seegefeld,52.55248,13.11681
8002126,Friedrichstal b Freudenstadt,48.481805,8.376926
8006475,Wingst,53.745047,9.098158
8002931,Hoffenheim,49.272037,8.838411
8005179,Rot am See,49.249393,10.030336
8017406,Lichtenstein Hartensteiner Straße,50.74607,12.63619
8003036,Ibbenbüren,52.276867,7.721486
8000885,Berchtesgaden Hbf,47.626688,12.999058
405193,"Berliner Platz, Hochheim am Main",50.011561,8.354418
8003426,Krefeld-Linn,51.337305,6.629668
8001221,Bubach,49.411024,6.94821
8071336,Barchel,53.4719815,9.0273875
8003452,Kronweiler,49.655588,7.262416
8012832,Sagard,54.524379,13.564956
8001536,Dortmund-Kruckel,51.458332,7.415529
8002632,Haßloch(Pfalz),49.371956,8.253396
8002757,Heppenheim(Bergstr),49.641553,8.633379
8000683,Bacharach,50.056101,7.769523
8070548,Stetten (b. Haigerloch),48.353415,8.812741
8000393,Villingen-Schwenningen Hammerstatt,48.060175,8.546922
8013172,Untermaßfeld,50.536633,10.415475
8003218,Kehl,48.576658,7.806556
570928,"Bahnhof, Haslach im Kinzigtal",48.279715,8.087793
8004053,Mögglingen(Gmünd),48.8246454,9.95801747
130486,"Krenkelstr., Chemnitz",50.803651,12.910776
8010175,Neuruppin Rheinsberger Tor,52.92957,12.810799
8005512,Seiboldsdorf,47.857159,12.636777
8005092,Rieneck,50.091664,9.664138
8000285,Rödermark-Ober Roden,49.973622,8.828961
781430,"Bahnhof, Dinkelscherben",48.343193,10.586646
8002320,Goldenstedt(Oldb),52.800611,8.394579
8012187,Leipzig MDR,51.320067,12.386318
8000974,Bindlach,49.98022,11.603442
8001112,Brachbach,50.822066,7.941758
8002145,Fürstenwald,51.380359,9.359567
8005983,Unterelchingen,48.452989,10.100191
8004366,Niederdollendorf,50.695078,7.180977
8000739,Bad Sachsa,51.581944,10.573211
8004149,München-Johanneskirchen,48.167638,11.646058
8004630,Oerlinghausen,51.978774,8.666016
8004129,München Hackerbrücke,48.141969,11.548572
8011111,Barleben,52.208945,11.620875
8000726,Bad Münster a Stein,49.813426,7.846989
8012881,Schmalkalden-Fachhochschule,50.716422,10.463487
8070806,Fischhaus,48.655403,13.440826
8012787,Rohr(Thür),50.571588,10.515839
8070419,Hammerstein,47.690295,7.644148
360996,"ZOB, Oldenburg (Oldenburg)",53.14515,8.22318
8013212,Waldkirchen(Erzgeb),50.762714,13.090571
8010130,Glauchau-Schönbörnchen,50.821057,12.500671
8003754,Lorsbach,50.11489,8.422853
8013156,Ueckermünde Stadthafen,53.736202,14.052233
220219,"Südbahnhof, Würzburg",49.787317,9.942015
8003855,Marbeck-Heiden,51.809404,6.906067
8004435,Nievern,50.337385,7.681876
8006508,Mannheim Handelshafen/Jungbusch,49.492623,8.453917
8010157,Halberstadt Hbf,51.899309,11.073452
500187,"Norsingen Rathaus, Ehrenkirchen",47.938501,7.727041
8071015,Heidelberg Seegarten,49.406908,8.690003
8000869,Benediktbeuern,47.709121,11.403051
8000754,Bad St Peter Süd,54.30501,8.648041
620647,Poing (S) Nord,48.171764,11.809073
752813,"Josef-Mayer-Str., Burladingen",48.290599,9.101281
8002523,Haidenaab-Göppmannsbühl,49.885777,11.820045
8000658,Augsburg Haunstetterstraße,48.355285,10.900985
420266,"Aalener Straße, Westhausen (Württ)",48.88382,10.185719
8005945,Ürzig(DB),49.995933,7.004806
301120,"Eggenstein, Eggenstein-Leopoldshafen",49.075718,8.397622
8010100,Elsterwerda-Biehla,51.472227,13.519271
8013235,Warmbad,50.668495,13.064031
8005415,Schötmar,52.069935,8.754951
558449,"Ernst-Bauer-Platz, Renningen",48.766365,8.936378
8000954,Biedenkopf Campus,50.915125,8.517706
8072211,Schömberg Stausee,48.211328,8.77135187
8013071,Stützerbach,50.639479,10.857915
8004995,Reichelsheim(Wett),50.3600536,8.87464106
8010119,Frose,51.793636,11.374843
8013177,Utzedel,53.860724,13.116222
556183,"Bahnhof, Magstadt",48.73652,8.965438
8010179,Jatznick,53.603062,13.937671
8005320,Schandelah,52.267226,10.685403
8006595,Wullenstetten,48.3139067,10.071035
8000698,Bad Dürkheim,49.460633,8.170701
8006501,Wissen(Sieg),50.782871,7.739814
8000152,Hannover Hbf,52.376761,9.741021
8004126,Münchberg,50.189043,11.790667
784770,"Bahnhof, Lauingen (Donau)",48.574263,10.425137
8012892,Schmollensee,53.982272,14.077246
8012176,Lauter(Sachs),50.568051,12.749028
8003523,Langen(Hess),49.993612,8.656787
123734,"Grüner Weg, Friedberg (Hessen)",50.3252,8.746333
8012758,Reuterstadt Stavenhagen,53.706919,12.9142
8010152,Güsten,51.7930166,11.6017664
8010095,Eilenburg,51.4518507,12.6370132
8003716,Kreuztal-Littfeld,51.00719,7.987142
8011849,Heilbad Heiligenstadt,51.3773156,10.1245183
8003778,Lübeck-Travemünde Strand,53.964795,10.875604
8004152,München-Langwied,48.163112,11.432508
8004373,Niedererbach,50.425075,7.97687
739620,"Gaskessel, Bernau bei Berlin",52.675819,13.580945
8012943,Schwedt(Oder),53.063069,14.290507
8012311,Markranstädt,51.30718,12.22476
8002529,Hainstadt(Baden),49.543058,9.326884
8011754,Großneuhausen,51.164516,11.286163
8000911,Bernau a Chiemsee,47.816482,12.380957
8070008,Bruchsal Tunnelstraße,49.119549,8.594378
8087038,Weesenstein Gemeindeamt,50.934383,13.862679
8005262,Salzbergen,52.32325,7.350526
8079022,Deezbüll,54.77697,8.818274
8002365,Grenzach,47.5509,7.659506
8004096,Moselkern,50.195483,7.371357
713085,"Schwarzenberg Mitte, Melsungen",51.14799,9.563415
111016,"Bahnhof, Gießen",50.579586,8.663365
8006093,Vöhl-Thalitter,51.217442,8.895033
8010381,Wismar,53.896837,11.469433
8003818,Mainz-Gustavsburg,49.994319,8.314197
825604,"Wasseralfingen SHW/Alfing, Aalen",48.857419,10.101501
647168,"Neue Schenke (Bushaltestelle), Zöllnitz",50.876266,11.6372
8001188,Lengede-Broistedt,52.197022,10.320695
940370,"ZOB, Pforzheim",48.89366,8.705214
8000662,Augsburg-Oberhausen,48.380772,10.872533
422212,"Bahnhof, Spaichingen",48.069344,8.741058
8011524,Fährbrücke,50.650124,12.619722
8000976,Bingen(Rhein) Stadt,49.969746,7.902985
8011822,Harras(Thür),50.412981,10.858072
8000652,Kirchheimbolanden,49.668545,8.016526
8011564,Freckleben,51.702365,11.54413
8001404,Deisenhofen,48.019539,11.583597
8007074,Gussenstadt,48.639901,9.957623
780639,"Bahnhof, Günzburg",48.460247,10.279242
8000518,Altenberge,52.052258,7.481303
8011759,Großrudestedt,51.09565,11.091093
8004552,Lauchringen,47.629088,8.322193
8011265,Breitungen(Werra),50.752475,10.32223
8001980,Feudingen,50.940797,8.329337
8071354,Gevelsberg-Kipp Heidestraße,51.320243,7.327634
301131,"Leopoldshafen Viermorgen, Eggenstein-Leopoldshafen",49.090898,8.399589
8012704,Radis,51.754704,12.504183
721490,"Münzesheim Karlsruher Straße, Kraichtal",49.122625,8.714188
8012083,Kolkwitz,51.75773,14.250169
8011018,Altenbach,51.355868,12.682324
8029359,Schömberg(b Balingen),48.2063785,8.7589252
8006586,Würzburg-Zell,49.804938,9.884593
8010017,Bad Freienwalde,52.789933,14.035751
8007853,Wehrheim,50.296348,8.56703
8004585,Oberstdorf,47.411032,10.278097
8029358,Dotternhausen-Dormettingen,48.228455,8.781119
8002185,Garding,54.326053,8.77762
8011302,Buschow,52.592203,12.628996
8004396,Niedermohr,49.458429,7.471588
8010387,Wünschendorf,50.797633,12.097672
8006312,Welgesheim-Zotzenheim,49.878575,7.956653
8001534,Dortmund-Kirchhörde,51.464241,7.457764
8004690,Osnabrück-Sutthausen,52.231807,8.021413
8006432,Wildberg(Württ),48.62528,8.742947
8004192,Muggensturm Badesee,48.879996,8.286613
8004774,Petersaurach,49.303656,10.745433
8004487,Nürnberg-Steinbühl,49.442836,11.0682
8004838,Plettenberg,51.23193,7.868913
8013018,Spornitz,53.412351,11.710976
8007160,Kelkheim-Münster,50.124874,8.461687
106902,"Bahnhof Römisches Theater, Mainz",49.993944,8.278159
8003705,Linsburg,52.600966,9.325638
8000387,Hergatz,47.64681,9.827382
8003939,Lennestadt-Meggen,51.122453,8.065778
808382,"Schwabentorbrücke, Freiburg im Breisgau",47.990545,7.854529
8001285,Burgheim,48.70105,11.026984
8071199,Kiel Hbf Kaistraße,54.315091,10.13316
8004155,München-Moosach,48.180258,11.506237
8007161,Kelkheim,50.1372638,8.44772995
8000185,Gifhorn,52.4559636,10.545786
8000967,Bildstock,49.337325,7.094341
8003503,Lampertheim,49.598215,8.478489
8005508,Seeshaupt,47.822783,11.28703
8006714,Solingen Vogelpark,51.166711,6.992398
561567,"Korntal Bahnhof, Korntal-Münchingen",48.8268,9.121017
363244,"Achalmstraße, Holzgerlingen",48.644183,9.009626
8012246,Lößnitz unt Bf,50.611108,12.72446
8007325,Münchingen,48.855236,9.096218
8012564,Oranienbaum(Anh),51.800919,12.390405
8001439,Diedorf(Schwab),48.35609,10.776823
732927,"Karow Bahnhof (S), Berlin",52.614868,13.470356
8003752,Lorch(Württ),48.797906,9.695761
731739,"Ostpreußendamm/Osdorfer Str., Berlin",52.420714,13.309489
8012236,Leipzig-Lindenau,51.333756,12.321483
8000404,Aachen West,50.78036,6.070715
8001596,Duisburg-Schlenk,51.401781,6.773206
720222,"Bahnbrücken Gochsheimer Str., Kraichtal",49.116276,8.778517
314831,"Rolandseck Bahnhof/Fähre, Remagen",50.63063,7.208429
8071657,Flughafen BER (Fernbusparkplatz),52.3645,13.5139
8003079,Inningen,48.311336,10.868876
365348,"Bahnhof, Ladenburg",49.473738,8.602795
8010011,Auerbach(V) ob Bf,50.519136,12.382054
8006601,Wuppertal-Hahnenfurth/Düssel,51.2539996,7.05543146
8000157,Heilbronn Hbf,49.143306,9.207715
8001888,Eschweiler Talbahnhof,50.814759,6.263203
8012072,Königstein(Sächs Schw),50.919445,14.078899
142800,"Sattenfelde Bahnhof Kupfermühle, Tremsbüttel",53.762206,10.32685
8004298,Neukirchen(Inn),48.517679,13.370103
455375,"Oberlahnstein Salhofplatz, Lahnstein",50.301615,7.604339
8010317,Schönberg(Vogtl),50.528427,11.961259
8004223,Neef,50.091053,7.139418
8011306,Berlin Friedrichstraße,52.520373,13.3872056
495342,"Bahnhof, Wrist",53.931406,9.74748
8000778,Bäumenheim,48.680333,10.809972
8007834,Niederau-Tuchmühle,50.764071,6.488009
8006455,Willmering,49.246573,12.670073
8002816,Herzogenrath-August-Schmidt-Platz,50.886962,6.119504
8000159,Helmstedt,52.222086,11.010553
8017026,Sternhaus-Haferfeld,51.698595,11.132586
8000533,Altenmarkt(Alz),47.999817,12.536027
8011909,Holzdorf(Elster),51.780291,13.114137
8073191,Ostseebad Binz Bahnhof (Dollahner Str),54.405253,13.6012
8004928,Ramerberg,48.01964,12.146704
8011573,Freyburg(Unstrut),51.209079,11.767313
8005557,Siegelsdorf,49.50635,10.875519
8012628,Petershain,51.316536,14.751237
8012533,Oberrohn,50.849861,10.214108
8002843,Himmelpforten,53.623301,9.310465
8007482,Miesenbach,49.456368,7.548373
8017421,Klaffenbach Hp,50.772286,12.903751
8011956,Jena Paradies,50.924856,11.587461
8003173,Kanzem,49.669359,6.573666
8012811,Rothenstein(Saale),50.851148,11.609223
8070252,Albisheim(Pfrimm),49.6448881,8.09432745
8003507,Landau(Pfalz)Süd,49.1891647,8.1141758
8000789,Baiersbronn Schule,48.51061,8.375858
8002051,Frankfurt-Höchst Farbwerke,50.0984534,8.5283196
8001909,Essen-Zollverein Nord,51.493609,7.046744
8003124,Jever,53.568715,7.89298
8012788,Roitzsch(Bitterf),51.5706549,12.2631884
8001729,Eiserfeld(Sieg),50.847299,7.987071
8001030,Wesel-Blumenkamp,51.695217,6.613118
8003630,Lembeck,51.751244,7.02548
8006554,Wolfsmünster,50.094508,9.734893
8070567,Wassertrüdingen,49.043792,10.607434
723996,"Bahnhof, Bühl",48.697859,8.130714
8001290,Burglauer,50.27434,10.184441
8005811,Sythen,51.77176,7.226526
8004880,Pressath,49.76407,11.939142
8012908,Schöneck(Vogtl),50.395988,12.343357
8001890,Esens(Ostfriesl),53.636214,7.616211
8002319,Gokels,54.118755,9.470081
8013398,Zeutsch,50.754927,11.508263
8005670,Bad Staffelstein,50.108258,10.994239
8011578,Friedrichroda,50.862151,10.576685
8000149,Hamm(Westf)Hbf,51.678078,7.807821
8005030,Reken,51.801846,7.049956
8003878,Markt Erlbach,49.492675,10.658449
8000076,Soest,51.578419,8.104589
8000728,Bad Nauheim,50.367904,8.749334
8012407,Mulda(Sachs),50.808999,13.413153
8010376,Wiesenburg(Mark),52.098825,12.431213
8005902,Triberg,48.140004,8.236806
8001618,Dutenhofen(Wetzlar),50.5643354,8.59857202
8003325,Kleinkems,47.686129,7.524662
8006533,Wörnitzstein,48.731977,10.714478
365495,"Bahnhof, Kremperheide",53.881525,9.479284
8006191,Walporzheim,50.5325118,7.07847834
222001,Neubiberg,48.07663,11.6601
950698,"Poikam Ortsmitte, Bad Abbach",48.92929,12.015653
362936,"Jeeser Bahnhof, Sundhagen",54.16565,13.258406
8006629,Wyhlen,47.546328,7.690918
8004306,Neustadt(Weinstr) Süd,49.341553,8.157061
801042,"Bahnhof, Rottenacker",48.234743,9.6946
8007768,Norddeich Mole,53.624315,7.158806
459970,"Oberer Roßberg, Altenahr",50.524911,6.991916
508987,"Bahnhof, Osterburken",49.430018,9.422474
103194,"Kaiserstraße, Butzbach",50.430863,8.669179
8013411,Zittau Süd,50.890238,14.814749
8002537,Halen,52.339122,7.945044
8003525,Langenau(Württ),48.493333,10.125988
701275,"Bahnhof, Fahrenkrug",53.944841,10.251102
8005908,Trochtelfingen(b Bopfingen),48.838365,10.401823
8000353,Balingen(Württ),48.278469,8.850307
8006157,Waldhausen(b Schorndorf),48.789185,9.637927
8010142,Grimmenthal,50.532953,10.450512
8000681,Babstadt,49.240196,9.060708
8000212,Krefeld-Oppum,51.329749,6.61009
390784,"ZOB/Bahnhof, Neumünster",54.07481,9.98015
8007078,Alsdorf(Westerw),50.78089,7.890486
493017,"BOB-Bahnhof, Weingarten (Württ)",47.81709,9.616708
8004343,Niebüll,54.789605,8.834572
8012561,Olbersdorf Oberdorf,50.871548,14.767724
8002967,Holm-Seppensen,53.284812,9.870008
8000075,Dillingen(Saar),49.35271,6.72215
362007,"Hackerbrücke, München",48.143342,11.549253
8003299,Kissing,48.300922,10.959553
8000299,Pforzheim Hbf,48.894152,8.703099
712198,"Am Huberg, Melsungen",51.135412,9.549449
8002210,Geisenbrunn,48.109157,11.324847
8001495,Dollnstein,48.871425,11.079009
559668,"Wilhelmsbau, Stuttgart",48.773564,9.174602
8002699,Heilbronn Sülmertor,49.151601,9.220598
8003516,Landsweiler-Reden,49.352246,7.119316
372032,"Akku Hawker, Hagen (Westf)",51.354574,7.45316
8000249,Memmingen,47.985581,10.186853
8000129,Treysa,50.910661,9.185673
8001034,Bobstadt,49.663251,8.451786
8006476,Winkelhaid,49.392946,11.301035
8001920,Esslingen(Neckar),48.7385453,9.30052221
8010226,Magdeburg-Neustadt,52.148843,11.641703
8012923,Schönwalde(Spreewald),51.990797,13.777723
8012079,Köttewitz,50.945143,13.859704
8005355,Schladen(Harz),52.022364,10.550134
8003877,Marktoberdorf Schule,47.774099,10.609997
8012640,Pirna-Copitz,50.96811,13.933872
8070338,Brohl(Brohltalbahn),50.480872,7.332053
8000860,Beldorf,54.125266,9.356217
715537,"Heckershausen Mitte, Ahnatal",51.365447,9.427135
8005049,Retzbach-Zellingen,49.905152,9.814214
8003070,Imsweiler,49.597656,7.807976
8004128,München Donnersbergerbrücke,48.142623,11.536537
8010013,Baalberge,51.763048,11.784682
8006581,Würzbach(Saar),49.244182,7.193441
502450,"Tiengen Stadtmitte, Waldshut-Tiengen",47.633806,8.278145
8070962,Dannenwalde(Gransee) Kirche,53.079991,13.185946
8070670,Schnitzmühle,49.070409,12.915158
8012947,Schweinsburg-Culten,50.78714,12.369588
8010073,Cottbus Hbf,51.750957,14.324162
503639,"Kronenplatz, Auggen",47.787647,7.593361
8017409,Chemnitz Rösslerstraße,50.816899,12.91413
8003617,Leiferde(b Gifhorn),52.456453,10.427937
8000808,Barnten,52.1951452,9.81478963
8006283,Weinheim-Sulzbach,49.5758,8.65636
556786,"Haubersbronn Miedelsbacher Straße, Schorndorf (Wür",48.832288,9.549352
8010071,Calbe(Saale) West,51.905693,11.758783
8010336,Plauen(Vogtl)-Straßberg,50.480212,12.092312
8012117,Kühren,51.3493898,12.8332248
872268,"Bahnhof, Türkheim",48.04585,10.618168
8004758,Pechbrunn,49.9694672,12.1660599
657170,"Bahnhof, Haltern am See",51.73817,7.184654
8003783,Lüdinghausen,51.762386,7.431312
8001207,Bruckmühl,47.8808225,11.9155312
8010400,Neukirch(Lausitz)West,51.0842979,14.2706555
8011427,Dresden-Trachau,51.0899655,13.7038779
8001670,Effolderbach,50.338192,9.007483
8011103,Balgstädt,51.208295,11.738454
8007822,Untermaubach-Schlagstein,50.726853,6.460448
8011667,Gollmitz(Niederlausitz),51.703335,13.883834
8010228,Markkleeberg-Großstädteln,51.2624687,12.3763293
8003643,Lenggries,47.680395,11.573539
111075,"Bahnhof, Neustadt (Hessen)",50.849989,9.120039
732998,"Grevesmühlener Str., Berlin",52.567951,13.513695
8011049,Antonsthal,50.49994,12.755245
8002711,Heimersheim/Lohrsdorf,50.5481127,7.18519807
8005709,Steinhöring,48.083487,12.031284
8001764,Elz(Limburg/Lahn),50.414294,8.038458
675463,"Johannisbrücke, Allersberg",49.252937,11.232337
8000093,Elze(Han),52.120147,9.746894
8000810,Barrien,52.946837,8.818506
8005243,Saarbrücken-Burbach,49.242003,6.956526
8002337,Gottmadingen,47.737377,8.77484143
8012937,Schwarzburg,50.6425756,11.1806595
8012549,Oderin,52.074916,13.726923
953963,"Friedhof, Halberstadt",51.904204,11.046671
8001877,Eschenbach(b Markt Erlbach),49.482234,10.671636
8002342,Gräveneck,50.451905,8.250757
492102,"Bahnhof, Bodelshausen",48.383414,8.990348
8004173,Münster(W)Zentrum Nord,51.98432,7.63847
8007223,Jungingen(Hohenz),48.326187,9.038123
507009,Hemsbach Mitte,49.592466,8.657424
8012421,Neetzka,53.533518,13.500838
8079101,Wennedach,48.119398,9.902746
8011426,Dresden-Strehlen,51.030677,13.761861
8010054,Blankenheim(Sangerhausen),51.502781,11.426004
8013201,Voigtsgrün,50.634018,12.426541
8005090,Riegel-Malterdingen,48.151969,7.77085
121100,"St.-Martin-Straße, München",48.118742,11.596639
8007327,Hemmingen,48.867783,9.031696
8013083,Tangerhütte,52.433869,11.809943
8003238,Kersbach,49.686706,11.0608292
8080560,Halle Dessauer Brücke,51.500123,11.982535
8000546,Altheim(Hess),49.923332,8.890906
248741,"Possenhofen, Pöcking",47.962715,11.306182
8003400,Konstanz,47.658754,9.177312
8002175,Kaiserslautern Galgenschanze,49.43549,7.744124
8000082,Düsseldorf Flughafen,51.292009,6.786836
8011343,Berlin-Mahlsdorf,52.512107,13.611417
8005444,Schwabmünchen,48.178688,10.768291
8004061,Mönchengladbach-Genhausen,51.148081,6.32904
119182,"Odenhausen Ruttershäuser Straße, Lollar",50.671048,8.706284
8005485,Schweinsdorf,49.4005991,10.226984
8002063,Freden(Leine),51.927787,9.899006
8004320,Neuss Am Kaiser,51.220352,6.697529
8003495,Laineck,49.959351,11.615907
8003937,Meckenheim Industriepark,50.6436506,7.02718377
8005887,Tornesch,53.697313,9.71497
646234,"Legefeld Hauptstraße, Weimar (Thür)",50.93314,11.293298
301581,"Großsachsen Bahnhof, Hirschberg an der Bergstraße",49.514351,8.656579
8002808,Heselbach,48.536689,8.398967
8002413,Großenlüder,50.592936,9.550001
8006643,Bad König Zell,49.7197089,8.9940396
8071250,Ehringen Mitte,51.3807546,9.14716252
8004881,Pressig-Rothenkirchen,50.348838,11.310824
8000260,Würzburg Hbf,49.801796,9.93578
8003169,Kamen-Methler,51.567379,7.613056
8087065,Beverungen-Wehrden,51.709614,9.382552
8005722,Sterzhausen,50.861554,8.708698
8001126,Brandoberndorf,50.431621,8.493816
8001815,Eppstein,50.139833,8.387643
8004143,München-Daglfing,48.149622,11.64933
8002001,Fladungen,50.519551,10.150691
8001334,Coburg Nord,50.2714929,10.9648704
8071781,Einsiedel Brauerei,50.7650092,12.9758835
8001157,Bremen-Hemelingen,53.054572,8.886759
8005488,Schwelm West,51.285646,7.269619
8004542,Oberhausen-Sterkrade,51.512086,6.843543
8005301,Bad Saulgau,48.013593,9.501083
8010301,Ronneburg(Thür),50.859555,12.18172
8004049,Mochenwangen,47.872571,9.637901
8017417,Chemnitz Treffurthstraße,50.8194963,12.9153138
8002435,Grub(Oberbay),48.164523,11.782559
8010229,Mehltheuer,50.544312,12.037091
507010,"Mühlweg, Hemsbach",49.591057,8.658026
8011323,Calbe(Saale) Stadt,51.913879,11.776342
8013106,Tessin,54.032017,12.462614
8012043,Klinge,51.743608,14.518271
8002207,Geilhausen,50.7714987,7.6387234
8012996,Silberstraße,50.6616324,12.5490528
8004057,Mölln(Lauenb),53.624414,10.683209
724016,Ettlingen Stadt,48.938473,8.409004
8011891,Hohenebra Ort,51.3060697,10.8095008
8000983,Birkelbach,51.020694,8.252865
8001742,Elfershausen-Trimberg,50.14048,9.969109
8002760,Herbertingen Ort,48.05357,9.433397
712367,"Grifte Bahnhof, Edermünde",51.210922,9.449569
8002610,Harthaus,48.133502,11.387867
8004363,Niederbiegen,47.830626,9.620958
8007804,Frelsdorf,53.501305,8.901283
8017403,Chemnitz Gustav-Freytag-Straße,50.825596,12.920266
8085015,Dettenhausen,48.606705,9.093437
8000499,Allmendingen,48.327735,9.722427
8001421,Dettelbach Bahnhof,49.788146,10.090359
8000023,Bad Oldesloe,53.8053902,10.3825414
8004094,Mosbach(Baden),49.35256,9.143655
8003080,Insheim,49.1571657,8.15213442
8000167,Hesepe,52.439221,7.967599
8005453,Schwaigern(Württ),49.138366,9.05644
8000145,Haltern am See,51.737668,7.184366
371821,Ötigheim,48.888197,8.242582
422750,"Bahnhofstraße, Ellhofen",49.149826,9.317871
8012738,Reichenbach(Oberlausitz),51.1355679,14.7963873
8001511,Groß Gerau-Dornheim,49.877507,8.493656
8089372,Hagen Hbf Bussteig,51.36224,7.46256
717305,"Bahnhof, Wolfhagen",51.331128,9.179191
8012053,Klosterbuch,51.157622,13.00406
8070342,Burgbrohl,50.457854,7.283775
8004885,Prien am Chiemsee,47.855513,12.346615
8070866,Eggingen,47.693731,8.396653
8071334,Essel,53.4900372,9.27273989
8013251,Weida Mitte,50.776506,12.055613
8002704,Heiligenstein(Pfalz),49.28566,8.393726
446948,"Marmagen Eiffelplatz, Nettersheim",50.477389,6.581441
8011307,Cammin(Meckl),53.439035,13.299645
8071206,Bebra Busbahnhof,50.969622,9.796174
8005089,Riedrode,49.647488,8.49595
8003286,Kirchhorsten,52.307875,9.119783
8011751,Großharthau,51.102124,14.087646
8005074,Rhöndorf,50.657876,7.210214
8006002,Unterjesingen Mitte,48.524681,8.981736
8089143,Marquardt Schule,52.4611087,12.9639721
8000315,Rheda-Wiedenbrück,51.857023,8.28665
8001762,Eltersdorf,49.552069,10.9963703
8004960,Raumland-Markhausen,51.033954,8.368242
8000182,Immendingen,47.936007,8.729536
882298,"Kirnbach-Grün Grüner Hof, Zell am Harmersbach",48.362252,8.103793
8013205,Wahlitz,52.109177,11.788868
8002225,Gelsenkirchen-Buer Süd,51.549085,7.040156
8000734,Bad Peterstal,48.428895,8.201948
8002332,Goßfelden,50.8683138,8.73841703
8003010,Hubacker,48.507398,8.135691
8003004,Hoßkirch Königseggsee,47.933719,9.437613
555689,"Berliner Straße, Böblingen",48.680033,9.006653
8000968,Bilfingen,48.9488758,8.62034082
8002234,Gendorf,48.179484,12.721098
8000797,Bantorf,52.332253,9.417771
8001925,Etterzhausen,49.030609,11.978031
8010140,Greiz,50.652974,12.1944648
8002212,Geisenheim,49.985973,7.968804
