eva,ds100,lat,lon,name,is_active_ris,is_active_iris,meta_evas,available_transports,number_of_events
8400647,ONVI,51.592039,5.997347,Vierlingsbeek,True,True,[],['REGIONAL_TRAIN'],
8301155,XICAR,45.69446,9.107547,Carimate,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],21794.0
8011992,WKH,54.116755,13.83143,Karlshagen,True,True,[],['REGIONAL_TRAIN'],23348.0
5101281,XPGU,51.978472,14.721664,Gubin,True,True,[],['REGIONAL_TRAIN'],7136.0
124037,D124037,53.981761,13.609026,"SEV, Karlsburg",True,True,[],[],8.0
8010154,LGK,51.993474,11.986389,Güterglück,True,True,[],['REGIONAL_TRAIN'],26499.0
8006561,HWWI,52.200754,10.278999,Woltwiesche,True,True,[],['REGIONAL_TRAIN'],29726.0
676593,,49.84555,10.96167,Strullendorf,True,False,[],[],
676593,,49.84555,10.96167,"67659 Kaiserslautern, Adrian-Pletsch-Straße",False,False,[],[],
8007646,TTRS,48.074037,8.631547,Trossingen Stadt,True,True,[500889],['REGIONAL_TRAIN'],16432.0
710954,FKBHW,51.300966,9.535099,"Leipziger Straße, Kassel",True,True,[],['TRAM'],
722272,D722272,49.036282,8.67601,"Rinklingen Jahnstraße, Bretten",True,True,[],['BUS'],
275003,D275003,49.141123,9.244652,"Pfühlpark West, Heilbronn",True,True,[],['BUS'],
5500010,XMTA,47.663625,18.328202,Tata,True,True,[],['INTERCITY_TRAIN'],2152.0
5401831,XTLOU,50.361293,13.823211,Louny,True,True,[],['REGIONAL_TRAIN'],14155.0
8004801,TPW,48.865147,8.676449,Pforzheim-Weißenstein,True,True,[],['REGIONAL_TRAIN'],30128.0
808145,D808145,47.984346,7.893658,"Littenweiler Laßbergstraße, Freiburg im Breisgau",True,True,[8002068],['REGIONAL_TRAIN' 'TRAM' 'BUS' 'SHUTTLE'],32.0
8700636,OFATC,43.435076,6.89206,Antheor-Cap-Roux,True,True,[],['REGIONAL_TRAIN'],
8071194,DZT B,51.353912,13.501769,Zabeltitz Bauernmuseum,True,True,[],[],
733816,D733816,52.656081,13.338921,"Schönfließ Kirche, Mühlenbecker Land",True,True,[8081290],['REGIONAL_TRAIN' 'BUS'],2700.0
955944,D955944,51.89871,11.073774,"Hauptbahnhof (Tram/Bus), Halberstadt",True,True,[8010157],['TRAM' 'BUS' 'SHUTTLE'],170.0
8101150,OALIE,48.134915,16.284276,Wien Liesing,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],12596.0
8101536,OASLD,48.411573,16.846539,Stillfried,True,True,[],['REGIONAL_TRAIN'],11126.0
950802,D950802,48.902093,11.9335,"Bahnhof, Saal a.d. Donau",True,True,[8005238],['REGIONAL_TRAIN' 'BUS'],1315.0
363036,,48.556678,8.399221,"Röt, Baiersbronn",True,False,[],[],
363036,,48.556678,8.399221,"3630 Kayl, Quartier Brill",False,False,[],[],
5401409,OTKAP,50.37645,13.277023,Kadan predmesti,True,True,[],['REGIONAL_TRAIN'],7643.0
8004159,MPER,48.093426,11.631208,München-Perlach,True,True,[624455],['REGIONAL_TRAIN' 'CITY_TRAIN'],79324.0
8013037,USTH,50.693163,10.558086,Steinbach-Hallenberg,True,True,[],['REGIONAL_TRAIN'],19874.0
8013227,BWAZ,52.744823,13.46615,Wandlitz,True,True,[],['REGIONAL_TRAIN'],29476.0
100510,D100510,50.1144773,8.68787641,"Konstablerwache, Frankfurt a.M.",True,True,[],['SUBWAY' 'TRAM' 'BUS'],12.0
8003858,MMGH,48.314633,10.710733,Margertshausen Bf,True,True,[],[],
8001541,EDMR,51.514462,7.374408,Dortmund-Marten,True,True,[],['REGIONAL_TRAIN'],24368.0
8002726,TNSK,49.170076,9.224687,Heilbronn Kaufland,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],69102.0
8011847,WHDS,54.144768,11.793771,Steilküste/Wittenbeck,True,True,[],['REGIONAL_TRAIN'],10392.0
8004909,SQS,49.324855,7.059386,Quierschied,True,True,[],['REGIONAL_TRAIN'],31342.0
8001745,KML,51.199625,6.472428,Mönchengladbach-Lürrip,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],68265.0
135777,,48.060093,8.535334,"Schwenningen Bahnhof, Villingen-Schwenningen",True,False,[],[],
8010331,DEG,50.789568,12.622556,St Egidien,True,True,[],['REGIONAL_TRAIN'],49220.0
8170471,,47.7855569,15.3024236,St.Sebastian b.Mariazell Freizeitzentrum,True,False,[],[],
8170471,,47.7855569,15.3024236,"8171 AA Epe, Deventerstraat",False,False,[],[],
8003813,NML,50.099812,11.379525,Mainleus,True,True,[],['REGIONAL_TRAIN'],28702.0
8012162,LLWD,52.045554,11.532404,Langenweddingen,True,True,[],['REGIONAL_TRAIN'],22908.0
8505306,XSBAL,45.846696,9.004853,Balerna,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],31938.0
8506036,OSREG,47.529548,8.752077,Reutlingen(CH),True,True,[],['CITY_TRAIN'],2.0
8071706,KMCKG,50.581522,7.031928,Grafschaft-Gelsdorf Feuerwehr,True,True,[],[],
8012302,LMBN,52.197904,11.123269,Marienborn,True,True,[],['REGIONAL_TRAIN'],25159.0
8010027,DAUS,50.5967078,12.7090547,Aue(Sachs) Erzgebirgsstadion,True,True,[],['REGIONAL_TRAIN'],25378.0
8013335,LWO,51.661159,12.279563,Wolfen(Bitterfeld),True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],55312.0
442660,KBR M,50.830384,6.910863,"Max-Ernst-Museum/Brühl Bahnhof, Brühl (Rheinland)",True,True,[8001215],['REGIONAL_TRAIN' 'BUS'],1042.0
7900002,XZLB,46.360417,14.1579714,Lesce-Bled,True,True,[],['INTERCITY_TRAIN' 'INTER_REGIONAL_TRAIN'],10238.0
8702319,XFLZ,43.199964,2.769966,Lezignan,True,True,[],['REGIONAL_TRAIN'],1266.0
8005220,FRUE,49.991639,8.413583,Rüsselsheim,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],159941.0
141110,D141110,48.110309,11.594663,"Giesing, München",True,True,[8004148],['REGIONAL_TRAIN'],41.0
8013365,LWUZ,52.385112,12.37425,Wusterwitz,True,True,[],['REGIONAL_TRAIN'],28394.0
5400068,XTJRM,50.342107,15.911312,Jaromer,True,True,[],['REGIONAL_TRAIN'],15229.0
8002046,FGM,50.094334,8.606394,Frankfurt-Griesheim,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],150449.0
8010292,DRB,51.098294,13.680163,Radebeul Ost,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],62273.0
122587,FHASS,50.067548,8.489907,"Bahnhof Südseite, Hattersheim am Main",True,True,[8002637],['REGIONAL_TRAIN' 'BUS' 'SHUTTLE'],6878.0
8089082,BRD,52.451536,13.690405,Berlin-Rahnsdorf,True,True,[],['CITY_TRAIN'],129622.0
374882,D374882,49.218356,9.211578,"Kochendorf Bahnhof, Bad Friedrichshall",True,True,[],['BUS' 'SHUTTLE'],758.0
8000118,EG,51.504903,7.102455,Gelsenkirchen Hbf,True,True,[],"['HIGH_SPEED_TRAIN' 'INTERCITY_TRAIN' 'INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN' 'CITY_TRAIN']",204274.0
8002873,AHPS,53.56137,9.842076,Hamburg Hochkamp,True,True,[],['CITY_TRAIN'],284374.0
8003790,FLUE,50.4808672,9.76548582,Lütter,True,True,[],['REGIONAL_TRAIN'],22032.0
421301,PQOBZ,48.29636,8.575072,"Bahnhof/ZOB, Oberndorf am Neckar",True,True,[8004563],['REGIONAL_TRAIN' 'BUS' 'SHUTTLE'],512.0
5402380,XTPLA,50.210945,12.344977,Plesna(CZ),True,True,[],['REGIONAL_TRAIN'],6784.0
301159,,47.793258,9.881962,"Bahnhof, Kißlegg",True,False,[],['BUS'],
5402077,OTMNZ,48.912057,17.02671,Mutenice zast.,True,True,[],['REGIONAL_TRAIN'],388.0
8089070,BLRD,52.387297,13.396175,Berlin-Lichtenrade,True,True,[],['CITY_TRAIN'],117060.0
8001274,ABUF,54.443591,11.18898,Fehmarn-Burg,True,True,[],[],24972.0
8504014,OSPAL,46.542764,6.837875,Palézieux,True,True,[],['INTERCITY_TRAIN' 'INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN' 'CITY_TRAIN'],
882847,D882847,48.345348,8.064733,"Bahnhof, Zell am Harmersbach",True,True,[8007101],['REGIONAL_TRAIN' 'BUS'],
733608,,52.443589,13.518441,"Benno-König-Str., Berlin",True,False,[],['TRAM'],164.0
371128,,47.627885,7.59628,"Bahnhof, Eimeldingen",True,False,[],['BUS'],
8000760,FVL,50.1885876,8.73955965,Bad Vilbel,True,True,[102402],['REGIONAL_TRAIN' 'CITY_TRAIN'],145688.0
110991,D110991,49.084906,8.783547,"Flehingen Bahnhof, Oberderdingen",True,True,[],[],86.0
882787,D882787,48.354556,8.088083,"Unterharmersbach Schwarzer Adler, Zell am Harmersb",True,True,[8007103],['REGIONAL_TRAIN' 'BUS'],
975239,,51.03235,13.725961,"Nürnberger Platz, Dresden",True,False,[],['TRAM' 'BUS'],
8400506,ONPUO,52.511327,4.967405,Purmerend Overwhere,True,True,[],['INTERCITY_TRAIN' 'REGIONAL_TRAIN'],
8079710,BBE W,51.589119,13.358187,Beutersitz Bahnhof/Wildgruber Straße,True,True,[],[],369.0
715458,D715458,50.819262,8.774011,"Hauptbahnhof, Marburg",True,True,[8000337],['REGIONAL_TRAIN' 'BUS' 'SHUTTLE'],
8000603,MANB,48.34132,11.344044,Arnbach,True,True,[430603 620139],['REGIONAL_TRAIN' 'CITY_TRAIN'],43180.0
738713,D738713,52.550111,13.863307,"Am Annatal, Strausberg",True,True,[],['BUS' 'SHUTTLE'],3998.0
8000400,FHUG,50.4782335,8.89233291,Hungen,True,True,[],['REGIONAL_TRAIN'],26430.0
201302,D201302,48.88864,8.451395,"Fischweier, Karlsbad",True,True,[],[],40.0
8017040,LSPH,51.6411163,10.7894164,Sophienhof,True,True,[],['REGIONAL_TRAIN'],4930.0
8500300,XSKI,47.538487,7.724119,Kaiseraugst,True,True,[],['CITY_TRAIN'],2.0
8070277,TRY,48.830163,8.578903,Rotenbach(Enz),True,True,[],['CITY_TRAIN'],32980.0
8702924,OFBMY,45.26246,5.901279,Brignoud,True,True,[],['REGIONAL_TRAIN'],
8071242,LGNDO,51.9740267,11.7772002,Gnadau Ort,True,True,[],[],74.0
510748,D510748,49.051416,8.247398,"Berufsschule, Wörth am Rhein",True,True,[],['BUS'],
501781,D501781,48.031499,8.936061,"Bahnhof, Fridingen an der Donau",True,True,[8002096],['REGIONAL_TRAIN' 'BUS' 'SHUTTLE'],10.0
8003318,SKB,49.157289,7.033459,Kleinblittersdorf,True,True,[],['TRAM'],55518.0
139272,AGROR,54.372927,11.085351,"Rathaus, Großenbrode",True,True,[],['BUS'],13400.0
8004331,RNSS,47.9105425,8.2105583,Neustadt(Schwarzw),True,True,[420843 420976],['CITY_TRAIN'],42747.0
8005827,TTB,49.623632,9.658294,Tauberbischofsheim,True,True,[],['REGIONAL_TRAIN'],23232.0
750114,,48.495822,9.387871,"Ermstalklinik, Bad Urach",True,False,[],['BUS' 'SHUTTLE'],
8003488,MLBW,48.796839,12.315237,Laberweinting,True,True,[],['REGIONAL_TRAIN'],24192.0
8004412,TNI,49.403573,9.915079,Niederstetten,True,True,[],['REGIONAL_TRAIN'],19084.0
8000630,TAX,48.907359,9.147797,Asperg,True,True,[],['CITY_TRAIN'],78170.0
8013011,USOW,50.368031,11.159071,Sonneberg(Thür)West,True,True,[],['REGIONAL_TRAIN'],11552.0
8400529,ONRBL,51.919982,4.489014,Rotterdam Blaak,True,True,[],['INTERCITY_TRAIN' 'REGIONAL_TRAIN'],
8300418,XIMR,45.433667,9.239013,Milano Rogoredo,True,True,[],['INTERCITY_TRAIN'],3284.0
8101165,OALOG,48.274016,14.253941,Leonding,True,True,[8101167],['REGIONAL_TRAIN' 'CITY_TRAIN'],17644.0
8070004,FFLU,50.051219,8.571251,Frankfurt(M) Flughafen Regionalbf,True,True,[8070003 8089361],"['HIGH_SPEED_TRAIN' 'INTERCITY_TRAIN' 'INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN' 'CITY_TRAIN']",157153.0
402002,,48.529159,9.139451,"Bahnhof, Kirchentellinsfurt",True,False,[],[],
8005659,SSWD,49.466952,7.165293,St Wendel,True,True,[],['REGIONAL_TRAIN'],62847.0
8073410,LZIO,52.288285,11.676309,Zielitz Ort,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],49702.0
8503313,XSNI,47.487446,8.503666,Niederglatt,True,True,[],['CITY_TRAIN'],
111318,D111318,50.216326,8.257777,"Bahnhof, Idstein",True,True,[],['BUS' 'SHUTTLE'],
364831,D364831,50.40064,11.6981998,"Blankenstein Selbitzplatz, Rosenthal am Rennsteig",True,True,[],['BUS'],
8506397,XSSU,47.531539,9.349823,Steinebrunn(CH),True,True,[],['CITY_TRAIN'],
8100018,XAFA,47.982863,13.431864,Frankenmarkt,True,True,[],['REGIONAL_TRAIN'],20336.0
8001584,KDBE,51.162293,6.878931,Düsseldorf-Benrath,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],133761.0
211181,,48.375365,8.129322,Oberharmersbach Dorf,True,False,[],['BUS'],
742437,BV  Z,51.780921,14.077966,"Busbahnhof, Vetschau (Spreewald)",True,True,[],['BUS' 'SHUTTLE'],
780987,D780987,48.456131,10.407899,"Mindelaltheim Bahnhof, Dürrlauingen",True,True,[8004030],['REGIONAL_TRAIN' 'BUS'],602.0
5400624,XTBC,50.395849,13.421108,Brezno u Chomutova,True,True,[],['REGIONAL_TRAIN'],5816.0
8011091,DBJ,50.827163,13.772021,Bärenhecke-Johnsbach,True,True,[],['REGIONAL_TRAIN'],20164.0
8012490,LNR,52.129976,11.502663,Niederndodeleben,True,True,[],['REGIONAL_TRAIN'],25140.0
301115,D301115,49.05261,8.390157,"Neureut Kirchfeld, Karlsruhe",True,True,[8079047],['REGIONAL_TRAIN'],
8001273,ABR,54.007967,9.250087,Burg(Dithm),True,True,[225441],['REGIONAL_TRAIN'],25234.0
8004705,HOTL,51.717059,10.273027,Osterode am Harz Leege,True,True,[],['REGIONAL_TRAIN'],23748.0
712895,D712895,51.257605,9.451853,"Rengershausen Kirche, Baunatal",True,True,[],['REGIONAL_TRAIN' 'BUS' 'SHUTTLE'],368.0
8700184,XFCOU,45.036568,-0.131329,Coutras,True,True,[],['REGIONAL_TRAIN'],
8700551,XFBEF,48.373672,7.583799,Benfeld(Selestat),True,True,[],['REGIONAL_TRAIN'],572.0
8081754,BCAPS,52.346705,12.99335,Caputh Schule,True,True,[],[],
8010248,WNS,52.852677,12.450667,Neustadt(Dosse),True,True,[],['REGIONAL_TRAIN'],35162.0
8800239,XBGO,50.750649,5.535192,Glons,True,True,[],['REGIONAL_TRAIN'],
8100046,XATR,47.29285,12.947991,Taxenbach-Rauris,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],10886.0
8011100,BBAI,52.164149,12.685111,Baitz,True,True,[],['REGIONAL_TRAIN'],34640.0
8509265,OSGUA,46.77152,10.15053,Guarda(CH),True,True,[],['REGIONAL_TRAIN'],
8071414,D8071414,48.959087,9.016378,Sersheim Bahnhofstraße,True,True,[],[],336.0
111062,D111062,50.147024,9.01333,"Bahnhof, Rodenbach b Hanau",True,True,[],['BUS' 'SHUTTLE'],
8002815,FHZ,49.594899,8.992856,Beerfelden Hetzbach,True,True,[],['REGIONAL_TRAIN'],10842.0
7900080,,45.9213192,14.3679717,Borovnica,True,False,[],[],366.0
8001612,EDWD,51.399253,6.803575,Duisburg-Wedau,True,True,[],[],
502331,,47.547719,7.738621,"Herten Industrie, Rheinfelden (Baden)",True,False,[],['BUS'],
711482,,51.36217,9.457183,"Obervellmar Bodenweg, Vellmar",True,False,[],['BUS' 'SHUTTLE'],
8400219,XNEJ,50.771961,5.710047,Eijsden,True,True,[],['INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN'],23564.0
371503,,48.929952,9.197527,"Bahnhof, Freiberg am Neckar",True,False,[],[],
8101289,OANU,47.170751,9.794401,Nüziders,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],16596.0
8005065,KRHO,51.401873,6.724108,Rheinhausen Ost,True,True,[],['REGIONAL_TRAIN'],44630.0
8003297,EKIE,51.1300136,7.61622906,Kierspe,True,True,[],['REGIONAL_TRAIN'],23374.0
8101614,OASTY,48.284595,14.361601,Steyregg,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],4956.0
8100651,OABDI,47.963516,15.297553,Boding,True,True,[],['REGIONAL_TRAIN'],17268.0
8100479,OAMIB,47.813116,15.296855,Mitterbach/Erlaufsee,True,True,[],['REGIONAL_TRAIN'],8498.0
8100861,OAGOD,46.568434,13.847065,Gödersdorf,True,True,[],['CITY_TRAIN'],158.0
8011390,LDO,52.524333,12.368462,Döberitz,True,True,[],['REGIONAL_TRAIN'],23982.0
5400149,XTN,50.193389,15.045429,Nymburk hl.n.,True,True,[],['REGIONAL_TRAIN'],9336.0
8506316,XSAU,47.436099,9.641547,Au SG,True,True,[],['CITY_TRAIN'],
113551,D113551,48.266316,11.440511,Dachau Stadt,True,True,[8001355],['REGIONAL_TRAIN'],
201331,D201331,49.662085,8.448287,"Bobstadt Guntherstraße, Bürstadt",True,True,[],[],
8004731,MOTW,48.880872,10.818935,Otting-Weilheim,True,True,[],['REGIONAL_TRAIN'],24436.0
8017023,LSIB,51.629092,11.091686,Silberhütte NE,True,True,[],['REGIONAL_TRAIN'],4054.0
8100216,OABU,47.727898,16.517846,Baumgarten-Schattendorf,True,True,[],['REGIONAL_TRAIN'],5014.0
8004814,SPI,49.953435,6.625693,Philippsheim,True,True,[306297 562971],['REGIONAL_TRAIN'],12268.0
8001083,KBB,50.738476,7.127657,Bonn-Beuel,True,True,[309164],['INTERCITY_TRAIN' 'REGIONAL_TRAIN'],56931.0
8002268,KGVW,51.317276,7.313845,Gevelsberg West,True,True,[8071356],['REGIONAL_TRAIN' 'CITY_TRAIN'],54083.0
8070893,TBRF,48.8602,9.629505,Breitenfürst,True,True,[],[],
8003364,KKBH,50.953487,7.004327,Köln-Buchforst,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],135784.0
8003413,NKMG,49.242912,12.729367,Kothmaißling,True,True,[],['REGIONAL_TRAIN'],18910.0
8089002,BAHU,52.503486,13.381362,Berlin Anhalter Bf,True,True,[],['CITY_TRAIN'],494133.0
8011286,WBHN,54.001561,13.68228,Buddenhagen,True,True,[],['REGIONAL_TRAIN'],25792.0
8005209,NRUE,49.4910752,11.2312031,Rückersdorf(Mfr),True,True,[],['REGIONAL_TRAIN'],38774.0
8100453,OABNS,47.942849,16.844389,Bad Neusiedl am See,True,True,[],['REGIONAL_TRAIN'],9264.0
8000479,NKN,49.732497,10.155214,Kitzingen,True,True,[],['REGIONAL_TRAIN'],30815.0
362895,,48.800746,11.763886,"Bahnhof, Neustadt a.d. Donau",True,False,[],[],
8004541,EOS,51.499889,6.885134,Oberhausen-Osterfeld Süd,True,True,[],['REGIONAL_TRAIN'],32136.0
5403289,OTVCE,48.924449,14.449624,Vcelna,True,True,[],[],326.0
8800345,XBZD,51.126097,3.163223,Zedelgem,True,True,[],['INTERCITY_TRAIN'],
8013333,UWOF,51.5559675,10.7213949,Woffleben,True,True,[],['REGIONAL_TRAIN'],23126.0
8013295,DWES,51.137616,13.027851,Westewitz-Hochweitzschen,True,True,[],['REGIONAL_TRAIN'],19558.0
8003676,NLH,49.008762,13.246466,Lichtenthal,True,True,[],['REGIONAL_TRAIN'],19972.0
8800035,XBBX,49.852707,5.267724,Bertrix,True,True,[],['INTERCITY_TRAIN' 'REGIONAL_TRAIN'],
459614,D459614,50.547556,7.175914,"Heimersheim Landskroner Straße, Bad Neuenahr-Ahrwe",True,True,[],['REGIONAL_TRAIN' 'BUS' 'SHUTTLE'],18844.0
103831,D103831,50.115742,8.422908,"Lorsbach Hofheimer Straße SEV, Hofheim am Taunus",True,True,[],[],84.0
8507472,OSAUE,46.312093,7.844348,Ausserberg,True,True,[],['REGIONAL_TRAIN'],126.0
5300277,OUORA,45.8613959,23.2100022,Orastie,True,True,[],['INTERCITY_TRAIN'],14.0
442899,,50.683933,7.158776,"Bad Godesberg Bahnhof, Bonn",True,False,[],['TRAM'],
8800225,XBAE,50.886816,5.292538,Alken(B),True,True,[],['INTERCITY_TRAIN' 'REGIONAL_TRAIN'],
833149,D833149,49.13705,9.404454,"Eschenau Schloß, Obersulm",True,True,[],['REGIONAL_TRAIN' 'BUS'],
556123,D556123,48.556472,8.963451,"Entringen Obere Straße, Ammerbuch",True,True,[],['REGIONAL_TRAIN' 'BUS'],856.0
735716,D735716,52.161761,12.925106,"Buchholz Feuerwehr, Beelitz (Mark)",True,True,[8011282],['REGIONAL_TRAIN' 'BUS'],12.0
8001543,EDMG,51.570345,7.374374,Dortmund-Mengede,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],105194.0
415059,ENL M,50.924116,8.443669,"Niederlaasphe Mitte, Bad Laasphe",True,True,[],['BUS' 'SHUTTLE'],
8000351,KAK,50.684418,7.638257,Altenkirchen(Westerwald),True,True,[],['REGIONAL_TRAIN'],27874.0
462581,D462581,50.007387,11.591391,"Ramsenthal Bahnhof, Bindlach",True,True,[],[],142.0
8002010,FFD,50.4217703,9.57756758,Flieden,True,True,[111051],['REGIONAL_TRAIN'],29651.0
701516,,53.933471,10.27326,"Leopardstraße-Süd, Bad Segeberg",True,False,[],['BUS' 'SHUTTLE'],
546747,D546747,50.173916,12.126411,Selb Stadt Bahnhof,True,True,[],['BUS' 'SHUTTLE'],761.0
8007153,HNHSB,53.700958,7.702526,Neuharlingersiel,True,True,[],['BUS'],
5400183,XTRN,50.426597,14.263827,Roudnice nad Labem,True,True,[],['INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN'],16035.0
8506318,XSRM,47.392574,9.586817,Rebstein-Marbach,True,True,[],['CITY_TRAIN'],
5100739,XPCI,52.0394961,15.2338665,Sczawno-Ciemnice,True,True,[],['REGIONAL_TRAIN'],7142.0
7100063,OEBPG,41.392092,2.164757,Barcelona Passeig de Gràcia,True,True,[],['REGIONAL_TRAIN'],3738.0
8700171,XFNC,43.704824,7.261766,Nice Ville,True,True,[],['HIGH_SPEED_TRAIN' 'INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN'],22464.0
8013363,WWH,52.888351,12.456704,Wusterhausen(Dosse),True,True,[],['REGIONAL_TRAIN'],16688.0
561351,D561351,48.882308,9.530568,"Bahnhof, Rudersberg",True,True,[8007196],['REGIONAL_TRAIN' 'BUS'],34050.0
5401650,XTKMZ,50.487646,13.295264,Krimov zastavka,True,True,[],['REGIONAL_TRAIN'],698.0
8507476,XSBS,46.528896,7.675487,Blausee-Mitholz,True,True,[],[],
171012,D171012,49.964015,6.63306,"Gondorf Heschhof, Dudeldorf",True,True,[],['REGIONAL_TRAIN'],128.0
8100653,OABFB,47.826684,16.173319,Bad Fischau-Brunn,True,True,[],['REGIONAL_TRAIN'],
204512,,48.593956,8.862626,"Bahnhof/ZOB, Herrenberg",True,False,[],[],
361104,PQKAB,49.023913,8.375667,"August-Bebel-Straße, Karlsruhe",True,True,[723603],['CITY_TRAIN'],37044.0
5400203,XTMO,50.511218,13.657415,Most,True,True,[],['INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN'],39280.0
712659,,50.88098,9.139657,"Wiera Raiffeisen, Schwalmstadt",True,False,[],['BUS'],
8001343,ECFS,51.951269,7.165836,Coesfeld Schulzentrum,True,True,[],['REGIONAL_TRAIN'],33906.0
8017041,MGRI,47.478217,10.94612,Griesen(Oberbay),True,True,[],['REGIONAL_TRAIN'],12462.0
8002924,NHO,50.307743,11.923067,Hof Hbf,True,True,[],['REGIONAL_TRAIN'],103295.0
8006531,RWRZ,49.0529751,8.26201648,Wörth(Rhein) Zügelstraße,True,True,[510754],['CITY_TRAIN'],28326.0
5100260,XPTY,50.136194,18.964092,Tychy,True,True,[],['INTERCITY_TRAIN' 'INTER_REGIONAL_TRAIN'],1996.0
8002085,MFLH,47.831196,12.968277,Freilassing-Hofham,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],40386.0
5400716,XTCEC,49.85101,14.701868,Cercany,True,True,[],[],
8071816,DC  B,50.833196,12.925169,Chemnitz Stefan-Heym-Platz,True,True,[],[],1048.0
8010202,DLH,50.937827,12.425806,Lehndorf(Altenburg),True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],31230.0
416156,D416156,50.742124,8.21921,"Abzw. Bahnhof, Haiger",True,True,[8000386],['REGIONAL_TRAIN' 'BUS'],105.0
697904,D697904,54.218709,9.022023,"Tiebensee Ortsmitte, Neuenkirchen (Dithmarschen)",True,True,[],['BUS' 'SHUTTLE'],16.0
8011705,LGRI,51.230076,12.714131,Grimma ob Bf,True,True,[],['REGIONAL_TRAIN'],28302.0
8010267,WPM,53.43032,11.831265,Parchim,True,True,[206297],['REGIONAL_TRAIN'],21152.0
8005580,KSIZ,50.5468464,7.25822389,Sinzig(Rhein),True,True,[],['REGIONAL_TRAIN'],50040.0
5103142,XPRKI,51.336088,15.892619,Rokitki,True,True,[],['REGIONAL_TRAIN'],868.0
8003220,TKEH,47.683031,9.548184,Kehlen,True,True,[490477],['REGIONAL_TRAIN'],31800.0
8002203,HGEE,52.598094,7.312044,Geeste,True,True,[],['REGIONAL_TRAIN'],25726.0
5400801,XTDT,50.225744,13.60614,Destnice,True,True,[],['REGIONAL_TRAIN'],4478.0
109962,D109962,48.8023044,9.18970919,"Nordbahnhof, Stuttgart",True,True,[8005767],['REGIONAL_TRAIN'],
735109,,52.530169,12.342846,"Zentrum Bahnhof, Premnitz",True,False,[],['REGIONAL_TRAIN' 'BUS' 'SHUTTLE'],
8005836,RTMU,48.128777,7.824408,Teningen-Mundingen,True,True,[500077],['REGIONAL_TRAIN'],26376.0
8004139,MAUG,48.177673,11.472792,München-Untermenzing,True,True,[620600],['REGIONAL_TRAIN' 'CITY_TRAIN'],108668.0
8006131,MWAE,48.033567,11.712731,Wächterhof,True,True,[122301 222302],['REGIONAL_TRAIN' 'CITY_TRAIN'],81130.0
8011002,DADO,50.76385,12.873666,Adorf(Erzgeb),True,True,[],['REGIONAL_TRAIN'],39942.0
371570,D371570,49.146999,9.340485,"Sülzbach, Obersulm",True,True,[8005786],['REGIONAL_TRAIN'],
8700118,XFJM,50.296239,4.086267,Jeumont,True,True,[],['REGIONAL_TRAIN'],
371217,,49.404188,8.678094,"Hauptbahnhof (Ost), Heidelberg",True,False,[],[],
5403780,XTTCH,50.301811,13.728337,Touchovice u Loun,True,True,[],['REGIONAL_TRAIN'],9406.0
8002155,NFUF,49.474914,10.957532,Fürth-Unterfürberg,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],50862.0
8000165,EHDT,51.67191,6.974167,Hervest-Dorsten,True,True,[],['REGIONAL_TRAIN'],45264.0
369943,,51.887263,10.173898,Seesen,True,False,[],[],
8300187,,43.345591,12.9863,Albacina,True,False,[],[],
561030,D561030,48.945903,9.298244,"Bahnhofstraße, Erdmannhausen",True,True,[8001827],['REGIONAL_TRAIN' 'BUS'],15234.0
8012729,WRDL,54.085241,11.849531,Reddelich,True,True,[],['REGIONAL_TRAIN'],24106.0
5400887,OTDZZ,50.59687,14.048376,Dolni Zalezly,True,True,[],['REGIONAL_TRAIN'],1590.0
588187,EFFDB,51.628733,6.646015,"Friedrichsfeld Bahnhof, Voerde (Niederrhein)",True,True,[8002109],['REGIONAL_TRAIN' 'BUS' 'SHUTTLE'],27240.0
